SKU,name,weight,aspect_ratio,width,height,depth
A-329.16x20M,A-329-Holy-Napkin,7.641645996,1.049568966,20,19.05544148,0.75
A-329.16x20P,A-329-Holy-Napkin,0.257423972,1.049568966,20,19.05544148,0.0197
A-329.20x24M,A-329-Holy-Napkin,11.00397023,1.049568966,24,22.86652977,0.75
A-329.20x24P,A-329-Holy-Napkin,0.37069052,1.049568966,24,22.86652977,0.0197
A-329.24x30M,A-329-Holy-Napkin,17.19370349,1.049568966,30,28.58316222,0.75
A-329.24x30P,A-329-Holy-Napkin,0.579203938,1.049568966,30,28.58316222,0.0197
A-329.30x40M,A-329-Holy-Napkin,30.56658398,1.049568966,40,38.11088296,0.75
A-329.30x40P,A-329-Holy-Napkin,1.029695889,1.049568966,40,38.11088296,0.0197
A-329.40x50M,A-329-Holy-Napkin,47.76028747,1.049568966,50,47.6386037,0.75
A-329.40x50P,A-329-Holy-Napkin,1.608899827,1.049568966,50,47.6386037,0.0197
A-334.5x7M,A-334_Christ_Detail_Russian,0.553746833,0.771666667,5.401666667,7,0.5
A-334.5x7P,A-334_Christ_Detail_Russian,0.025540288,0.771666667,5.401666667,7,0.0197
A-334,A-334_Christ_Detail_Russian,1.543473833,0.771666667,7.716666667,10,0.75
A-334P,A-334_Christ_Detail_Russian,0.052123038,0.771666667,7.716666667,10,0.0197
A-334.11x14M,A-334_Christ_Detail_Russian,3.025208713,0.771666667,10.80333333,14,0.75
A-334.11x14P,A-334_Christ_Detail_Russian,0.102161154,0.771666667,10.80333333,14,0.0197
A-334.16x20M,A-334_Christ_Detail_Russian,6.173895333,0.771666667,15.43333333,20,0.75
A-334.16x20P,A-334_Christ_Detail_Russian,0.20849215,0.771666667,15.43333333,20,0.0197
A-334.20x24M,A-334_Christ_Detail_Russian,8.89040928,0.771666667,18.52,24,0.75
A-334.20x24P,A-334_Christ_Detail_Russian,0.300228697,0.771666667,18.52,24,0.0197
A-334.24x30M,A-334_Christ_Detail_Russian,13.8912645,0.771666667,23.15,30,0.75
A-334.24x30P,A-334_Christ_Detail_Russian,0.469107339,0.771666667,23.15,30,0.0197
A-334.30x40M,A-334_Christ_Detail_Russian,24.69558133,0.771666667,30.86666667,40,0.75
A-334.30x40P,A-334_Christ_Detail_Russian,0.833968602,0.771666667,30.86666667,40,0.0197
A-334.40x50M,A-334_Christ_Detail_Russian,38.58684583,0.771666667,38.58333333,50,0.75
A-334.40x50P,A-334_Christ_Detail_Russian,1.303075941,0.771666667,38.58333333,50,0.0197
A-338.5x7M,A-338_Christ_Merciful_by_Kontoglou,0.488320333,0.676666667,4.736666667,7,0.5
A-338.5x7P,A-338_Christ_Merciful_by_Kontoglou,0.02239602,0.676666667,4.736666667,7,0.0197
A-338,A-338_Christ_Merciful_by_Kontoglou,1.350994333,0.676666667,6.766666667,10,0.75
A-338P,A-338_Christ_Merciful_by_Kontoglou,0.045706163,0.676666667,6.766666667,10,0.0197
A-338.11x14M,A-338_Christ_Merciful_by_Kontoglou,2.647948893,0.676666667,9.473333333,14,0.75
A-338.11x14P,A-338_Christ_Merciful_by_Kontoglou,0.089584079,0.676666667,9.473333333,14,0.0197
A-338.16x20M,A-338_Christ_Merciful_by_Kontoglou,5.403977333,0.676666667,13.53333333,20,0.75
A-338.16x20P,A-338_Christ_Merciful_by_Kontoglou,0.18282465,0.676666667,13.53333333,20,0.0197
A-338.20x24M,A-338_Christ_Merciful_by_Kontoglou,7.78172736,0.676666667,16.24,24,0.75
A-338.20x24P,A-338_Christ_Merciful_by_Kontoglou,0.263267496,0.676666667,16.24,24,0.0197
A-338.24x30M,A-338_Christ_Merciful_by_Kontoglou,12.158949,0.676666667,20.3,30,0.75
A-338.24x30P,A-338_Christ_Merciful_by_Kontoglou,0.411355463,0.676666667,20.3,30,0.0197
A-338.30x40M,A-338_Christ_Merciful_by_Kontoglou,21.61590933,0.676666667,27.06666667,40,0.75
A-338.30x40P,A-338_Christ_Merciful_by_Kontoglou,0.731298601,0.676666667,27.06666667,40,0.0197
A-338.40x50M,A-338_Christ_Merciful_by_Kontoglou,33.77485833,0.676666667,33.83333333,50,0.75
A-338.40x50P,A-338_Christ_Merciful_by_Kontoglou,1.142654065,0.676666667,33.83333333,50,0.0197
A-346.5x7M,A-346_Christ_Emmaus,0.609990667,0.853333333,5.973333333,7,0.5
A-346.5x7P,A-346_Christ_Emmaus,0.028243256,0.853333333,5.973333333,7,0.0197
A-346,A-346_Christ_Emmaus,1.708938667,0.853333333,8.533333333,10,0.75
A-346P,A-346_Christ_Emmaus,0.057639299,0.853333333,8.533333333,10,0.0197
A-346.11x14M,A-346_Christ_Emmaus,3.349519787,0.853333333,11.94666667,14,0.75
A-346.11x14P,A-346_Christ_Emmaus,0.112973025,0.853333333,11.94666667,14,0.0197
A-346.16x20M,A-346_Christ_Emmaus,6.835754667,0.853333333,17.06666667,20,0.75
A-346.16x20P,A-346_Christ_Emmaus,0.230557195,0.853333333,17.06666667,20,0.0197
A-346.20x24M,A-346_Christ_Emmaus,9.84348672,0.853333333,20.48,24,0.75
A-346.20x24P,A-346_Christ_Emmaus,0.33200236,0.853333333,20.48,24,0.0197
A-346.24x30M,A-346_Christ_Emmaus,15.380448,0.853333333,25.6,30,0.75
A-346.24x30P,A-346_Christ_Emmaus,0.518753688,0.853333333,25.6,30,0.0197
A-346.30x40M,A-346_Christ_Emmaus,27.34301867,0.853333333,34.13333333,40,0.75
A-346.30x40P,A-346_Christ_Emmaus,0.922228778,0.853333333,34.13333333,40,0.0197
A-346.40x50M,A-346_Christ_Emmaus,42.72346667,0.853333333,42.66666667,50,0.75
A-346.40x50P,A-346_Christ_Emmaus,1.440982466,0.853333333,42.66666667,50,0.0197
A-369.5x7M,A-369_Christ_Hilandar,0.517016167,0.718333333,5.028333333,7,0.5
A-369.5x7P,A-369_Christ_Hilandar,0.023775085,0.718333333,5.028333333,7,0.0197
A-369,A-369_Christ_Hilandar,1.435415167,0.718333333,7.183333333,10,0.75
A-369P,A-369_Christ_Hilandar,0.048520581,0.718333333,7.183333333,10,0.0197
A-369.11x14M,A-369_Christ_Hilandar,2.813413727,0.718333333,10.05666667,14,0.75
A-369.11x14P,A-369_Christ_Hilandar,0.09510034,0.718333333,10.05666667,14,0.0197
A-369.16x20M,A-369_Christ_Hilandar,5.741660667,0.718333333,14.36666667,20,0.75
A-369.16x20P,A-369_Christ_Hilandar,0.194082326,0.718333333,14.36666667,20,0.0197
A-369.20x24M,A-369_Christ_Hilandar,8.26799136,0.718333333,17.24,24,0.75
A-369.20x24P,A-369_Christ_Hilandar,0.279478549,0.718333333,17.24,24,0.0197
A-369.24x30M,A-369_Christ_Hilandar,12.9187365,0.718333333,21.55,30,0.75
A-369.24x30P,A-369_Christ_Hilandar,0.436685233,0.718333333,21.55,30,0.0197
A-369.30x40M,A-369_Christ_Hilandar,22.96664267,0.718333333,28.73333333,40,0.75
A-369.30x40P,A-369_Christ_Hilandar,0.776329303,0.718333333,28.73333333,40,0.0197
A-369.40x50M,A-369_Christ_Hilandar,35.88537917,0.718333333,35.91666667,50,0.75
A-369.40x50P,A-369_Christ_Hilandar,1.213014537,0.718333333,35.91666667,50,0.0197
A-371.5x7M,A-371_Christ_Cefalu_Pantocrator,0.543416333,0.756666667,5.296666667,7,0.5
A-371.5x7P,A-371_Christ_Cefalu_Pantocrator,0.025043825,0.756666667,5.296666667,7,0.0197
A-371,A-371_Christ_Cefalu_Pantocrator,1.513082333,0.756666667,7.566666667,10,0.75
A-371P,A-371_Christ_Cefalu_Pantocrator,0.051109847,0.756666667,7.566666667,10,0.0197
A-371.11x14M,A-371_Christ_Cefalu_Pantocrator,2.965641373,0.756666667,10.59333333,14,0.75
A-371.11x14P,A-371_Christ_Cefalu_Pantocrator,0.1001753,0.756666667,10.59333333,14,0.0197
A-371.16x20M,A-371_Christ_Cefalu_Pantocrator,6.052329333,0.756666667,15.13333333,20,0.75
A-371.16x20P,A-371_Christ_Cefalu_Pantocrator,0.204439387,0.756666667,15.13333333,20,0.0197
A-371.20x24M,A-371_Christ_Cefalu_Pantocrator,8.71535424,0.756666667,18.16,24,0.75
A-371.20x24P,A-371_Christ_Cefalu_Pantocrator,0.294392718,0.756666667,18.16,24,0.0197
A-371.24x30M,A-371_Christ_Cefalu_Pantocrator,13.617741,0.756666667,22.7,30,0.75
A-371.24x30P,A-371_Christ_Cefalu_Pantocrator,0.459988622,0.756666667,22.7,30,0.0197
A-371.30x40M,A-371_Christ_Cefalu_Pantocrator,24.20931733,0.756666667,30.26666667,40,0.75
A-371.30x40P,A-371_Christ_Cefalu_Pantocrator,0.817757549,0.756666667,30.26666667,40,0.0197
A-371.40x50M,A-371_Christ_Cefalu_Pantocrator,37.82705833,0.756666667,37.83333333,50,0.75
A-371.40x50P,A-371_Christ_Cefalu_Pantocrator,1.277746171,0.756666667,37.83333333,50,0.0197
A-380.5x7M,A-380-Kiss-of-Judas,0.609685114,0.852889667,5.970227671,7,0.5
A-380.5x7P,A-380-Kiss-of-Judas,0.028228572,0.852889667,5.970227671,7,0.0197
A-380,A-380-Kiss-of-Judas,1.708039755,0.852889667,8.528896673,10,0.75
A-380P,A-380-Kiss-of-Judas,0.057609331,0.852889667,8.528896673,10,0.0197
A-380.11x14M,A-380-Kiss-of-Judas,3.347757919,0.852889667,11.94045534,14,0.75
A-380.11x14P,A-380-Kiss-of-Judas,0.112914288,0.852889667,11.94045534,14,0.0197
A-380.16x20M,A-380-Kiss-of-Judas,6.832159019,0.852889667,17.05779335,20,0.75
A-380.16x20P,A-380-Kiss-of-Judas,0.230437323,0.852889667,17.05779335,20,0.0197
A-380.20x24M,A-380-Kiss-of-Judas,9.838308988,0.852889667,20.46935201,24,0.75
A-380.20x24P,A-380-Kiss-of-Judas,0.331829745,0.852889667,20.46935201,24,0.0197
A-380.24x30M,A-380-Kiss-of-Judas,15.37235779,0.852889667,25.58669002,30,0.75
A-380.24x30P,A-380-Kiss-of-Judas,0.518483977,0.852889667,25.58669002,30,0.0197
A-380.30x40M,A-380-Kiss-of-Judas,27.32863608,0.852889667,34.11558669,40,0.75
A-380.30x40P,A-380-Kiss-of-Judas,0.921749292,0.852889667,34.11558669,40,0.0197
A-380.40x50M,A-380-Kiss-of-Judas,42.70099387,0.852889667,42.64448336,50,0.75
A-380.40x50P,A-380-Kiss-of-Judas,1.440233268,0.852889667,42.64448336,50,0.0197
A-366.5x7M,A-366-Flight-into-Egypt,0.663594264,0.931166348,6.518164436,7,0.5
A-366.5x7P,A-366-Flight-into-Egypt,0.03081934,0.931166348,6.518164436,7,0.0197
A-366,A-366-Flight-into-Egypt,1.49375,0.931166348,8.4375,9,0.75
A-366P,A-366-Flight-into-Egypt,0.051292784,0.931166348,8.4375,9,0.0197
A-366.11x14M,A-366-Flight-into-Egypt,3.65860683,0.931166348,13.03632887,14,0.75
A-366.11x14P,A-366-Flight-into-Egypt,0.123277359,0.931166348,13.03632887,14,0.0197
A-366.16x20M,A-366-Flight-into-Egypt,7.466544551,0.931166348,18.62332696,20,0.75
A-366.16x20P,A-366-Flight-into-Egypt,0.251586446,0.931166348,18.62332696,20,0.0197
A-366.20x24M,A-366-Flight-into-Egypt,10.75182415,0.931166348,22.34799235,24,0.75
A-366.20x24P,A-366-Flight-into-Egypt,0.362284483,0.931166348,22.34799235,24,0.0197
A-366.24x30M,A-366-Flight-into-Egypt,16.79972524,0.931166348,27.93499044,30,0.75
A-366.24x30P,A-366-Flight-into-Egypt,0.566069504,0.931166348,27.93499044,30,0.0197
A-366.30x40M,A-366-Flight-into-Egypt,29.8661782,0.931166348,37.24665392,40,0.75
A-366.30x40P,A-366-Flight-into-Egypt,1.006345785,0.931166348,37.24665392,40,0.0197
A-366.40x50M,A-366-Flight-into-Egypt,46.66590344,0.931166348,46.5583174,50,0.75
A-366.40x50P,A-366-Flight-into-Egypt,1.572415289,0.931166348,46.5583174,50,0.0197
A-381.5x7M,A-381_Christ_Transfiguration_Kontoglou,0.402232833,0.551666667,3.861666667,7,0.5
A-381.5x7P,A-381_Christ_Transfiguration_Kontoglou,0.018258824,0.551666667,3.861666667,7,0.0197
A-381,A-381_Christ_Transfiguration_Kontoglou,1.097731833,0.551666667,5.516666667,10,0.75
A-381P,A-381_Christ_Transfiguration_Kontoglou,0.037262906,0.551666667,5.516666667,10,0.0197
A-381.11x14M,A-381_Christ_Transfiguration_Kontoglou,2.151554393,0.551666667,7.723333333,14,0.75
A-381.11x14P,A-381_Christ_Transfiguration_Kontoglou,0.073035296,0.551666667,7.723333333,14,0.0197
A-381.16x20M,A-381_Christ_Transfiguration_Kontoglou,4.390927333,0.551666667,11.03333333,20,0.75
A-381.16x20P,A-381_Christ_Transfiguration_Kontoglou,0.149051624,0.551666667,11.03333333,20,0.0197
A-381.20x24M,A-381_Christ_Transfiguration_Kontoglou,6.32293536,0.551666667,13.24,24,0.75
A-381.20x24P,A-381_Christ_Transfiguration_Kontoglou,0.214634338,0.551666667,13.24,24,0.0197
A-381.24x30M,A-381_Christ_Transfiguration_Kontoglou,9.8795865,0.551666667,16.55,30,0.75
A-381.24x30P,A-381_Christ_Transfiguration_Kontoglou,0.335366154,0.551666667,16.55,30,0.0197
A-381.30x40M,A-381_Christ_Transfiguration_Kontoglou,17.56370933,0.551666667,22.06666667,40,0.75
A-381.30x40P,A-381_Christ_Transfiguration_Kontoglou,0.596206495,0.551666667,22.06666667,40,0.0197
A-381.40x50M,A-381_Christ_Transfiguration_Kontoglou,27.44329583,0.551666667,27.58333333,50,0.75
A-381.40x50P,A-381_Christ_Transfiguration_Kontoglou,0.931572649,0.551666667,27.58333333,50,0.0197
A-391.5x7M,A-391_Christ_Lord_Save_Me,0.511277,0.71,4.97,7,0.5
A-391.5x7P,A-391_Christ_Lord_Save_Me,0.023499272,0.71,4.97,7,0.0197
A-391,A-391_Christ_Lord_Save_Me,1.418531,0.71,7.1,10,0.75
A-391P,A-391_Christ_Lord_Save_Me,0.047957698,0.71,7.1,10,0.0197
A-391.11x14M,A-391_Christ_Lord_Save_Me,2.78032076,0.71,9.94,14,0.75
A-391.11x14P,A-391_Christ_Lord_Save_Me,0.093997087,0.71,9.94,14,0.0197
A-391.16x20M,A-391_Christ_Lord_Save_Me,5.674124,0.71,14.2,20,0.75
A-391.16x20P,A-391_Christ_Lord_Save_Me,0.191830791,0.71,14.2,20,0.0197
A-391.20x24M,A-391_Christ_Lord_Save_Me,8.17073856,0.71,17.04,24,0.75
A-391.20x24P,A-391_Christ_Lord_Save_Me,0.276236339,0.71,17.04,24,0.0197
A-391.24x30M,A-391_Christ_Lord_Save_Me,12.766779,0.71,21.3,30,0.75
A-391.24x30P,A-391_Christ_Lord_Save_Me,0.431619279,0.71,21.3,30,0.0197
A-391.30x40M,A-391_Christ_Lord_Save_Me,22.696496,0.71,28.4,40,0.75
A-391.30x40P,A-391_Christ_Lord_Save_Me,0.767323163,0.71,28.4,40,0.0197
A-391.40x50M,A-391_Christ_Lord_Save_Me,35.463275,0.71,35.5,50,0.75
A-391.40x50P,A-391_Christ_Lord_Save_Me,1.198942442,0.71,35.5,50,0.0197
A-399.5x7M,A-399_Christ_the_Bridegroom,0.519311833,0.721666667,5.051666667,7,0.5
A-399.5x7P,A-399_Christ_the_Bridegroom,0.02388541,0.721666667,5.051666667,7,0.0197
A-399,A-399_Christ_the_Bridegroom,1.442168833,0.721666667,7.216666667,10,0.75
A-399P,A-399_Christ_the_Bridegroom,0.048745735,0.721666667,7.216666667,10,0.0197
A-399.11x14M,A-399_Christ_the_Bridegroom,2.826650913,0.721666667,10.10333333,14,0.75
A-399.11x14P,A-399_Christ_the_Bridegroom,0.095541641,0.721666667,10.10333333,14,0.0197
A-399.16x20M,A-399_Christ_the_Bridegroom,5.768675333,0.721666667,14.43333333,20,0.75
A-399.16x20P,A-399_Christ_the_Bridegroom,0.19498294,0.721666667,14.43333333,20,0.0197
A-399.20x24M,A-399_Christ_the_Bridegroom,8.30689248,0.721666667,17.32,24,0.75
A-399.20x24P,A-399_Christ_the_Bridegroom,0.280775433,0.721666667,17.32,24,0.0197
A-399.24x30M,A-399_Christ_the_Bridegroom,12.9795195,0.721666667,21.65,30,0.75
A-399.24x30P,A-399_Christ_the_Bridegroom,0.438711615,0.721666667,21.65,30,0.0197
A-399.30x40M,A-399_Christ_the_Bridegroom,23.07470133,0.721666667,28.86666667,40,0.75
A-399.30x40P,A-399_Christ_the_Bridegroom,0.77993176,0.721666667,28.86666667,40,0.0197
A-399.40x50M,A-399_Christ_the_Bridegroom,36.05422083,0.721666667,36.08333333,50,0.75
A-399.40x50P,A-399_Christ_the_Bridegroom,1.218643374,0.721666667,36.08333333,50,0.0197
A-406.5x7M,A-406-Christ-Forgiving-Sinful-Woman,0.526198833,0.731666667,5.121666667,7,0.5
A-406.5x7P,A-406-Christ-Forgiving-Sinful-Woman,0.024216386,0.731666667,5.121666667,7,0.0197
A-406,A-406-Christ-Forgiving-Sinful-Woman,1.462429833,0.731666667,7.316666667,10,0.75
A-406P,A-406-Christ-Forgiving-Sinful-Woman,0.049421196,0.731666667,7.316666667,10,0.0197
A-406.11x14M,A-406-Christ-Forgiving-Sinful-Woman,2.866362473,0.731666667,10.24333333,14,0.75
A-406.11x14P,A-406-Christ-Forgiving-Sinful-Woman,0.096865543,0.731666667,10.24333333,14,0.0197
A-406.16x20M,A-406-Christ-Forgiving-Sinful-Woman,5.849719333,0.731666667,14.63333333,20,0.75
A-406.16x20P,A-406-Christ-Forgiving-Sinful-Woman,0.197684782,0.731666667,14.63333333,20,0.0197
A-406.20x24M,A-406-Christ-Forgiving-Sinful-Woman,8.42359584,0.731666667,17.56,24,0.75
A-406.20x24P,A-406-Christ-Forgiving-Sinful-Woman,0.284666086,0.731666667,17.56,24,0.0197
A-406.24x30M,A-406-Christ-Forgiving-Sinful-Woman,13.1618685,0.731666667,21.95,30,0.75
A-406.24x30P,A-406-Christ-Forgiving-Sinful-Woman,0.44479076,0.731666667,21.95,30,0.0197
A-406.30x40M,A-406-Christ-Forgiving-Sinful-Woman,23.39887733,0.731666667,29.26666667,40,0.75
A-406.30x40P,A-406-Christ-Forgiving-Sinful-Woman,0.790739128,0.731666667,29.26666667,40,0.0197
A-406.40x50M,A-406-Christ-Forgiving-Sinful-Woman,36.56074583,0.731666667,36.58333333,50,0.75
A-406.40x50P,A-406-Christ-Forgiving-Sinful-Woman,1.235529888,0.731666667,36.58333333,50,0.0197
A-414.5x7M,A-414-Christ-Holy-Wisdom,0.610715614,0.854385965,5.980701754,7,0.5
A-414.5x7P,A-414-Christ-Holy-Wisdom,0.028278096,0.854385965,5.980701754,7,0.0197
A-414,A-414-Christ-Holy-Wisdom,1.711071404,0.854385965,8.543859649,10,0.75
A-414P,A-414-Christ-Holy-Wisdom,0.0577104,0.854385965,8.543859649,10,0.0197
A-414.11x14M,A-414-Christ-Holy-Wisdom,3.353699951,0.854385965,11.96140351,14,0.75
A-414.11x14P,A-414-Christ-Holy-Wisdom,0.113112384,0.854385965,11.96140351,14,0.0197
A-414.16x20M,A-414-Christ-Holy-Wisdom,6.844285614,0.854385965,17.0877193,20,0.75
A-414.16x20P,A-414-Christ-Holy-Wisdom,0.230841599,0.854385965,17.0877193,20,0.0197
A-414.20x24M,A-414-Christ-Holy-Wisdom,9.855771284,0.854385965,20.50526316,24,0.75
A-414.20x24P,A-414-Christ-Holy-Wisdom,0.332411903,0.854385965,20.50526316,24,0.0197
A-414.24x30M,A-414-Christ-Holy-Wisdom,15.39964263,0.854385965,25.63157895,30,0.75
A-414.24x30P,A-414-Christ-Holy-Wisdom,0.519393598,0.854385965,25.63157895,30,0.0197
A-414.30x40M,A-414-Christ-Holy-Wisdom,27.37714246,0.854385965,34.1754386,40,0.75
A-414.30x40P,A-414-Christ-Holy-Wisdom,0.923366396,0.854385965,34.1754386,40,0.0197
A-414.40x50M,A-414-Christ-Holy-Wisdom,42.77678509,0.854385965,42.71929825,50,0.75
A-414.40x50P,A-414-Christ-Holy-Wisdom,1.442759994,0.854385965,42.71929825,50,0.0197
A-438.5x7M,A438_On_the_Sea_of_Tiberias,0.589042708,0.822916667,5.760416667,7,0.5
A-438.5x7P,A438_On_the_Sea_of_Tiberias,0.027236539,0.822916667,5.760416667,7,0.0197
A-438,A438_On_the_Sea_of_Tiberias,1.647311458,0.822916667,8.229166667,10,0.75
A-438P,A438_On_the_Sea_of_Tiberias,0.055584773,0.822916667,8.229166667,10,0.0197
A-438.11x14M,A438_On_the_Sea_of_Tiberias,3.228730458,0.822916667,11.52083333,14,0.75
A-438.11x14P,A438_On_the_Sea_of_Tiberias,0.108946155,0.822916667,11.52083333,14,0.0197
A-438.16x20M,A438_On_the_Sea_of_Tiberias,6.589245833,0.822916667,16.45833333,20,0.75
A-438.16x20P,A438_On_the_Sea_of_Tiberias,0.222339091,0.822916667,16.45833333,20,0.0197
A-438.20x24M,A438_On_the_Sea_of_Tiberias,9.488514,0.822916667,19.75,24,0.75
A-438.20x24P,A438_On_the_Sea_of_Tiberias,0.320168292,0.822916667,19.75,24,0.0197
A-438.24x30M,A438_On_the_Sea_of_Tiberias,14.82580313,0.822916667,24.6875,30,0.75
A-438.24x30P,A438_On_the_Sea_of_Tiberias,0.500262956,0.822916667,24.6875,30,0.0197
A-438.30x40M,A438_On_the_Sea_of_Tiberias,26.35698333,0.822916667,32.91666667,40,0.75
A-438.30x40P,A438_On_the_Sea_of_Tiberias,0.889356366,0.822916667,32.91666667,40,0.0197
A-438.40x50M,A438_On_the_Sea_of_Tiberias,41.18278646,0.822916667,41.14583333,50,0.75
A-438.40x50P,A438_On_the_Sea_of_Tiberias,1.389619321,0.822916667,41.14583333,50,0.0197
A-439.5x7M,A439_Washing_of_the_Disciples_Feet,0.615347222,0.861111111,6.027777778,7,0.5
A-439.5x7P,A439_Washing_of_the_Disciples_Feet,0.028500682,0.861111111,6.027777778,7,0.0197
A-439,A439_Washing_of_the_Disciples_Feet,1.724697222,0.861111111,8.611111111,10,0.75
A-439P,A439_Washing_of_the_Disciples_Feet,0.058164657,0.861111111,8.611111111,10,0.0197
A-439.11x14M,A439_Washing_of_the_Disciples_Feet,3.380406556,0.861111111,12.05555556,14,0.75
A-439.11x14P,A439_Washing_of_the_Disciples_Feet,0.114002727,0.861111111,12.05555556,14,0.0197
A-439.16x20M,A439_Washing_of_the_Disciples_Feet,6.898788889,0.861111111,17.22222222,20,0.75
A-439.16x20P,A439_Washing_of_the_Disciples_Feet,0.232658627,0.861111111,17.22222222,20,0.0197
A-439.20x24M,A439_Washing_of_the_Disciples_Feet,9.934256,0.861111111,20.66666667,24,0.75
A-439.20x24P,A439_Washing_of_the_Disciples_Feet,0.335028423,0.861111111,20.66666667,24,0.0197
A-439.24x30M,A439_Washing_of_the_Disciples_Feet,15.522275,0.861111111,25.83333333,30,0.75
A-439.24x30P,A439_Washing_of_the_Disciples_Feet,0.523481911,0.861111111,25.83333333,30,0.0197
A-439.30x40M,A439_Washing_of_the_Disciples_Feet,27.59515556,0.861111111,34.44444444,40,0.75
A-439.30x40P,A439_Washing_of_the_Disciples_Feet,0.930634509,0.861111111,34.44444444,40,0.0197
A-439.40x50M,A439_Washing_of_the_Disciples_Feet,43.11743056,0.861111111,43.05555556,50,0.75
A-439.40x50P,A439_Washing_of_the_Disciples_Feet,1.454116421,0.861111111,43.05555556,50,0.0197
A-457.5x7M,A-457_Pantocrator_by_Kontoglou_(detail),0.543416333,0.756666667,5.296666667,7,0.5
A-457.5x7P,A-457_Pantocrator_by_Kontoglou_(detail),0.025043825,0.756666667,5.296666667,7,0.0197
A-457,A-457_Pantocrator_by_Kontoglou_(detail),1.513082333,0.756666667,7.566666667,10,0.75
A-457P,A-457_Pantocrator_by_Kontoglou_(detail),0.051109847,0.756666667,7.566666667,10,0.0197
A-457.11x14M,A-457_Pantocrator_by_Kontoglou_(detail),2.965641373,0.756666667,10.59333333,14,0.75
A-457.11x14P,A-457_Pantocrator_by_Kontoglou_(detail),0.1001753,0.756666667,10.59333333,14,0.0197
A-457.16x20M,A-457_Pantocrator_by_Kontoglou_(detail),6.052329333,0.756666667,15.13333333,20,0.75
A-457.16x20P,A-457_Pantocrator_by_Kontoglou_(detail),0.204439387,0.756666667,15.13333333,20,0.0197
A-457.20x24M,A-457_Pantocrator_by_Kontoglou_(detail),8.71535424,0.756666667,18.16,24,0.75
A-457.20x24P,A-457_Pantocrator_by_Kontoglou_(detail),0.294392718,0.756666667,18.16,24,0.0197
A-457.24x30M,A-457_Pantocrator_by_Kontoglou_(detail),13.617741,0.756666667,22.7,30,0.75
A-457.24x30P,A-457_Pantocrator_by_Kontoglou_(detail),0.459988622,0.756666667,22.7,30,0.0197
A-457.30x40M,A-457_Pantocrator_by_Kontoglou_(detail),24.20931733,0.756666667,30.26666667,40,0.75
A-457.30x40P,A-457_Pantocrator_by_Kontoglou_(detail),0.817757549,0.756666667,30.26666667,40,0.0197
A-457.40x50M,A-457_Pantocrator_by_Kontoglou_(detail),37.82705833,0.756666667,37.83333333,50,0.75
A-457.40x50P,A-457_Pantocrator_by_Kontoglou_(detail),1.277746171,0.756666667,37.83333333,50,0.0197
A-459.5x7M,A-459_Holy_Napkin_by_Kontoglou,0.689191167,0.968333333,6.778333333,7,0.5
A-459.5x7P,A-459_Holy_Napkin_by_Kontoglou,0.032049476,0.968333333,6.778333333,7,0.0197
A-459,A-459_Holy_Napkin_by_Kontoglou,1.4125,0.968333333,8.25,8.625,0.75
A-459P,A-459_Holy_Napkin_by_Kontoglou,0.048063238,0.968333333,8.25,8.625,0.0197
A-459.11x14M,A-459_Holy_Napkin_by_Kontoglou,3.806202727,0.968333333,13.55666667,14,0.75
A-459.11x14P,A-459_Holy_Napkin_by_Kontoglou,0.128197906,0.968333333,13.55666667,14,0.0197
A-459.16x20M,A-459_Holy_Napkin_by_Kontoglou,7.767760667,0.968333333,19.36666667,20,0.75
A-459.16x20P,A-459_Holy_Napkin_by_Kontoglou,0.261628379,0.968333333,19.36666667,20,0.0197
A-459.20x24M,A-459_Holy_Napkin_by_Kontoglou,11.18557536,0.968333333,23.24,24,0.75
A-459.20x24P,A-459_Holy_Napkin_by_Kontoglou,0.376744866,0.968333333,23.24,24,0.0197
A-459.24x30M,A-459_Holy_Napkin_by_Kontoglou,17.4774615,0.968333333,29.05,30,0.75
A-459.24x30P,A-459_Holy_Napkin_by_Kontoglou,0.588663853,0.968333333,29.05,30,0.0197
A-459.30x40M,A-459_Holy_Napkin_by_Kontoglou,31.07104267,0.968333333,38.73333333,40,0.75
A-459.30x40P,A-459_Holy_Napkin_by_Kontoglou,1.046513516,0.968333333,38.73333333,40,0.0197
A-459.40x50M,A-459_Holy_Napkin_by_Kontoglou,48.54850417,0.968333333,48.41666667,50,0.75
A-459.40x50P,A-459_Holy_Napkin_by_Kontoglou,1.635177369,0.968333333,48.41666667,50,0.0197
