SKU,name,weight,aspect_ratio,width,height,depth
A-428.11x14M,A428_August_Menaion_Icon,2.939167,0.75,10.5,14,0.75
A-428.11x14P,A428_August_Menaion_Icon,0.099292698,0.75,10.5,14,0.0197
A-428.16x20M,A428_August_Menaion_Icon,5.9983,0.75,15,20,0.75
A-428.16x20P,A428_August_Menaion_Icon,0.202638159,0.75,15,20,0.0197
A-428.20x24M,A428_August_Menaion_Icon,8.637552,0.75,18,24,0.75
A-428.20x24P,A428_August_Menaion_Icon,0.291798949,0.75,18,24,0.0197
A-428.24x30M,A428_August_Menaion_Icon,13.496175,0.75,22.5,30,0.75
A-428.24x30P,A428_August_Menaion_Icon,0.455935858,0.75,22.5,30,0.0197
A-428.30x40M,A428_August_Menaion_Icon,23.9932,0.75,30,40,0.75
A-428.30x40P,A428_August_Menaion_Icon,0.810552637,0.75,30,40,0.0197
A-428.40x50M,A428_August_Menaion_Icon,37.489375,0.75,37.5,50,0.75
A-428.40x50P,A428_August_Menaion_Icon,1.266488495,0.75,37.5,50,0.0197
A-429.5x7M,A429_September_Menaion_Icon,0.5491555,0.765,5.355,7,0.5
A-429.5x7P,A429_September_Menaion_Icon,0.025319638,0.765,5.355,7,0.0197
A-429,A429_September_Menaion_Icon,1.5299665,0.765,7.65,10,0.75
A-429P,A429_September_Menaion_Icon,0.051672731,0.765,7.65,10,0.0197
A-429.11x14M,A429_September_Menaion_Icon,2.99873434,0.765,10.71,14,0.75
A-429.11x14P,A429_September_Menaion_Icon,0.101278552,0.765,10.71,14,0.0197
A-429.16x20M,A429_September_Menaion_Icon,6.119866,0.765,15.3,20,0.75
A-429.16x20P,A429_September_Menaion_Icon,0.206690922,0.765,15.3,20,0.0197
A-429.20x24M,A429_September_Menaion_Icon,8.81260704,0.765,18.36,24,0.75
A-429.20x24P,A429_September_Menaion_Icon,0.297634928,0.765,18.36,24,0.0197
A-429.24x30M,A429_September_Menaion_Icon,13.7696985,0.765,22.95,30,0.75
A-429.24x30P,A429_September_Menaion_Icon,0.465054575,0.765,22.95,30,0.0197
A-429.30x40M,A429_September_Menaion_Icon,24.479464,0.765,30.6,40,0.75
A-429.30x40P,A429_September_Menaion_Icon,0.82676369,0.765,30.6,40,0.0197
A-429.40x50M,A429_September_Menaion_Icon,38.2491625,0.765,38.25,50,0.75
A-429.40x50P,A429_September_Menaion_Icon,1.291818265,0.765,38.25,50,0.0197
A-430.5x7M,A430_October_Menaion_Icon,0.5422685,0.755,5.285,7,0.5
A-430.5x7P,A430_October_Menaion_Icon,0.024988662,0.755,5.285,7,0.0197
A-430,A430_October_Menaion_Icon,1.5097055,0.755,7.55,10,0.75
A-430P,A430_October_Menaion_Icon,0.05099727,0.755,7.55,10,0.0197
A-430.11x14M,A430_October_Menaion_Icon,2.95902278,0.755,10.57,14,0.75
A-430.11x14P,A430_October_Menaion_Icon,0.099954649,0.755,10.57,14,0.0197
A-430.16x20M,A430_October_Menaion_Icon,6.038822,0.755,15.1,20,0.75
A-430.16x20P,A430_October_Menaion_Icon,0.20398908,0.755,15.1,20,0.0197
A-430.20x24M,A430_October_Menaion_Icon,8.69590368,0.755,18.12,24,0.75
A-430.20x24P,A430_October_Menaion_Icon,0.293744276,0.755,18.12,24,0.0197
A-430.24x30M,A430_October_Menaion_Icon,13.5873495,0.755,22.65,30,0.75
A-430.24x30P,A430_October_Menaion_Icon,0.458975431,0.755,22.65,30,0.0197
A-430.30x40M,A430_October_Menaion_Icon,24.155288,0.755,30.2,40,0.75
A-430.30x40P,A430_October_Menaion_Icon,0.815956321,0.755,30.2,40,0.0197
A-430.40x50M,A430_October_Menaion_Icon,37.7426375,0.755,37.75,50,0.75
A-430.40x50P,A430_October_Menaion_Icon,1.274931752,0.755,37.75,50,0.0197
A-431.5x7M,A431_November_Menaion_Icon,0.543416333,0.756666667,5.296666667,7,0.5
A-431.5x7P,A431_November_Menaion_Icon,0.025043825,0.756666667,5.296666667,7,0.0197
A-431,A431_November_Menaion_Icon,1.513082333,0.756666667,7.566666667,10,0.75
A-431P,A431_November_Menaion_Icon,0.051109847,0.756666667,7.566666667,10,0.0197
A-431.11x14M,A431_November_Menaion_Icon,2.965641373,0.756666667,10.59333333,14,0.75
A-431.11x14P,A431_November_Menaion_Icon,0.1001753,0.756666667,10.59333333,14,0.0197
A-431.16x20M,A431_November_Menaion_Icon,6.052329333,0.756666667,15.13333333,20,0.75
A-431.16x20P,A431_November_Menaion_Icon,0.204439387,0.756666667,15.13333333,20,0.0197
A-431.20x24M,A431_November_Menaion_Icon,8.71535424,0.756666667,18.16,24,0.75
A-431.20x24P,A431_November_Menaion_Icon,0.294392718,0.756666667,18.16,24,0.0197
A-431.24x30M,A431_November_Menaion_Icon,13.617741,0.756666667,22.7,30,0.75
A-431.24x30P,A431_November_Menaion_Icon,0.459988622,0.756666667,22.7,30,0.0197
A-431.30x40M,A431_November_Menaion_Icon,24.20931733,0.756666667,30.26666667,40,0.75
A-431.30x40P,A431_November_Menaion_Icon,0.817757549,0.756666667,30.26666667,40,0.0197
A-431.40x50M,A431_November_Menaion_Icon,37.82705833,0.756666667,37.83333333,50,0.75
A-431.40x50P,A431_November_Menaion_Icon,1.277746171,0.756666667,37.83333333,50,0.0197
A-432.5x7M,A432_December_Menaion_Icon,0.5422685,0.755,5.285,7,0.5
A-432.5x7P,A432_December_Menaion_Icon,0.024988662,0.755,5.285,7,0.0197
A-432,A432_December_Menaion_Icon,1.5097055,0.755,7.55,10,0.75
A-432P,A432_December_Menaion_Icon,0.05099727,0.755,7.55,10,0.0197
A-432.11x14M,A432_December_Menaion_Icon,2.95902278,0.755,10.57,14,0.75
A-432.11x14P,A432_December_Menaion_Icon,0.099954649,0.755,10.57,14,0.0197
A-432.16x20M,A432_December_Menaion_Icon,6.038822,0.755,15.1,20,0.75
A-432.16x20P,A432_December_Menaion_Icon,0.20398908,0.755,15.1,20,0.0197
A-432.20x24M,A432_December_Menaion_Icon,8.69590368,0.755,18.12,24,0.75
A-432.20x24P,A432_December_Menaion_Icon,0.293744276,0.755,18.12,24,0.0197
A-432.24x30M,A432_December_Menaion_Icon,13.5873495,0.755,22.65,30,0.75
A-432.24x30P,A432_December_Menaion_Icon,0.458975431,0.755,22.65,30,0.0197
A-432.30x40M,A432_December_Menaion_Icon,24.155288,0.755,30.2,40,0.75
A-432.30x40P,A432_December_Menaion_Icon,0.815956321,0.755,30.2,40,0.0197
A-432.40x50M,A432_December_Menaion_Icon,37.7426375,0.755,37.75,50,0.75
A-432.40x50P,A432_December_Menaion_Icon,1.274931752,0.755,37.75,50,0.0197
A-433.5x7M,a433,0.557955556,0.777777778,5.444444444,7,0.5
A-433.5x7P,a433,0.025742551,0.777777778,5.444444444,7,0.0197
A-433,a433,1.555855556,0.777777778,7.777777778,10,0.75
A-433P,a433,0.052535819,0.777777778,7.777777778,10,0.0197
A-433.11x14M,a433,3.049476889,0.777777778,10.88888889,14,0.75
A-433.11x14P,a433,0.102970205,0.777777778,10.88888889,14,0.0197
A-433.16x20M,a433,6.223422222,0.777777778,15.55555556,20,0.75
A-433.16x20P,a433,0.210143276,0.777777778,15.55555556,20,0.0197
A-433.20x24M,a433,8.961728,0.777777778,18.66666667,24,0.75
A-433.20x24P,a433,0.302606318,0.777777778,18.66666667,24,0.0197
A-433.24x30M,a433,14.0027,0.777777778,23.33333333,30,0.75
A-433.24x30P,a433,0.472822372,0.777777778,23.33333333,30,0.0197
A-433.30x40M,a433,24.89368889,0.777777778,31.11111111,40,0.75
A-433.30x40P,a433,0.840573105,0.777777778,31.11111111,40,0.0197
A-433.40x50M,a433,38.89638889,0.777777778,38.88888889,50,0.75
A-433.40x50P,a433,1.313395477,0.777777778,38.88888889,50,0.0197
A-434.5x7M,a434,0.543607639,0.756944444,5.298611111,7,0.5
A-434.5x7P,a434,0.025053019,0.756944444,5.298611111,7,0.0197
A-434,a434,1.513645139,0.756944444,7.569444444,10,0.75
A-434P,a434,0.05112861,0.756944444,7.569444444,10,0.0197
A-434.11x14M,a434,2.966744472,0.756944444,10.59722222,14,0.75
A-434.11x14P,a434,0.100212075,0.756944444,10.59722222,14,0.0197
A-434.16x20M,a434,6.054580556,0.756944444,15.13888889,20,0.75
A-434.16x20P,a434,0.204514439,0.756944444,15.13888889,20,0.0197
A-434.20x24M,a434,8.718596,0.756944444,18.16666667,24,0.75
A-434.20x24P,a434,0.294500791,0.756944444,18.16666667,24,0.0197
A-434.24x30M,a434,13.62280625,0.756944444,22.70833333,30,0.75
A-434.24x30P,a434,0.460157487,0.756944444,22.70833333,30,0.0197
A-434.30x40M,a434,24.21832222,0.756944444,30.27777778,40,0.75
A-434.30x40P,a434,0.818057754,0.756944444,30.27777778,40,0.0197
A-434.40x50M,a434,37.84112847,0.756944444,37.84722222,50,0.75
A-434.40x50P,a434,1.278215241,0.756944444,37.84722222,50,0.0197
A-435.5x7M,A435,0.50439,0.7,4.9,7,0.5
A-435.5x7P,A435,0.023168296,0.7,4.9,7,0.0197
A-435,A435,1.39827,0.7,7,10,0.75
A-435P,A435,0.047282237,0.7,7,10,0.0197
A-435.11x14M,A435,2.7406092,0.7,9.8,14,0.75
A-435.11x14P,A435,0.092673185,0.7,9.8,14,0.0197
A-435.16x20M,A435,5.59308,0.7,14,20,0.75
A-435.16x20P,A435,0.189128949,0.7,14,20,0.0197
A-435.20x24M,A435,8.0540352,0.7,16.8,24,0.75
A-435.20x24P,A435,0.272345686,0.7,16.8,24,0.0197
A-435.24x30M,A435,12.58443,0.7,21,30,0.75
A-435.24x30P,A435,0.425540134,0.7,21,30,0.0197
A-435.30x40M,A435,22.37232,0.7,28,40,0.75
A-435.30x40P,A435,0.756515795,0.7,28,40,0.0197
A-435.40x50M,A435,34.95675,0.7,35,50,0.75
A-435.40x50P,A435,1.182055929,0.7,35,50,0.0197
A-440.5x7M,A440,0.455444654,1.59,7,4.402515723,0.5
A-440.5x7P,A440,0.020816079,1.59,7,4.402515723,0.0197
A-440,A440,1.25427673,1.59,10,6.289308176,0.75
A-440P,A440,0.042481794,1.59,10,6.289308176,0.0197
A-440.11x14M,A440,2.45838239,1.59,14,8.805031447,0.75
A-440.11x14P,A440,0.083264317,1.59,14,8.805031447,0.0197
A-440.16x20M,A440,5.017106918,1.59,20,12.57861635,0.75
A-440.16x20P,A440,0.169927178,1.59,20,12.57861635,0.0197
A-440.20x24M,A440,7.224633962,1.59,24,15.09433962,0.75
A-440.20x24P,A440,0.244695136,1.59,24,15.09433962,0.0197
A-440.24x30M,A440,11.28849057,1.59,30,18.86792453,0.75
A-440.24x30P,A440,0.38233615,1.59,30,18.86792453,0.0197
A-440.30x40M,A440,20.06842767,1.59,40,25.1572327,0.75
A-440.30x40P,A440,0.67970871,1.59,40,25.1572327,0.0197
A-440.40x50M,A440,31.35691824,1.59,50,31.44654088,0.75
A-440.40x50P,A440,1.06204486,1.59,50,31.44654088,0.0197
A-441.5x7M,A441,0.568340714,0.792857143,5.55,7,0.5
A-441.5x7P,A441,0.026241642,0.792857143,5.55,7,0.0197
A-441,A441,1.586407857,0.792857143,7.928571429,10,0.75
A-441P,A441,0.053554371,0.792857143,7.928571429,10,0.0197
A-441.11x14M,A441,3.1093594,0.792857143,11.1,14,0.75
A-441.11x14P,A441,0.104966566,0.792857143,11.1,14,0.0197
A-441.16x20M,A441,6.345631429,0.792857143,15.85714286,20,0.75
A-441.16x20P,A441,0.214217483,0.792857143,15.85714286,20,0.0197
A-441.20x24M,A441,9.137709257,0.792857143,19.02857143,24,0.75
A-441.20x24P,A441,0.308473175,0.792857143,19.02857143,24,0.0197
A-441.24x30M,A441,14.27767071,0.792857143,23.78571429,30,0.75
A-441.24x30P,A441,0.481989336,0.792857143,23.78571429,30,0.0197
A-441.30x40M,A441,25.38252571,0.792857143,31.71428571,40,0.75
A-441.30x40P,A441,0.85686993,0.792857143,31.71428571,40,0.0197
A-441.40x50M,A441,39.66019643,0.792857143,39.64285714,50,0.75
A-441.40x50P,A441,1.338859266,0.792857143,39.64285714,50,0.0197
